ear,blink_rate,smile_ratio,brow_furrow_score,movement_code,tilt_code,emotion,fatigue_score,Predicted_Label
0.26658693707777037,36,5700877.125495689,123.9395013706284,1,1,0,7.300059797191673,Relaxed
0.31005189425742874,6,6152235.36610881,129.65338406690356,0,1,0,1.2674610793069285,Relaxed
0.062202510903312525,18,5813776.741499453,130.06152390311286,1,0,0,3.8533481168225157,Relaxed
0.2585381137771339,48,5787054.518492115,134.17153200288055,0,2,0,9.706096414667151,Relaxed
0.2272720502830739,12,6.090122623554168,131.4610208388783,0,1,0,2.529545962287695,Stressed
0.28799687754165715,6,5544366.510251644,134.21251804507656,0,1,0,1.28345207625048,Relaxed
0.2837088872303005,12,15.839419695956643,134.21251804507656,0,1,0,2.1427958440651462,Relaxed
0.2674691743142571,12,55.44311067140973,133.2216198670471,0,1,0,1.8984728307112841,Relaxed
0.30689307929879406,36,5135172.830587107,133.09019498069722,0,1,0,4.865298848103516,Relaxed
0.26188193326475445,36,57.86996648525629,131.68523075880606,0,1,0,4.419775864961014,Relaxed
0.2205528558104707,24,5412947.441089743,127.47548783981962,1,1,0,2.750672048819562,Relaxed
