ear,blink_rate,smile_ratio,brow_furrow_score,movement_code,tilt_code,emotion,fatigue_score,Predicted_Label
0.2926393512436172,0,6200806.399170998,130.034610777285,1,0,2,0.08052048656728712,Relaxed
0.23607987361306057,24,7922752.047110902,132.45754036671525,0,1,1,4.922940094790206,Relaxed
0.25653407991402566,42,76.32092440312469,153.73353570382747,0,2,2,8.507599440064482,Relaxed
0.24605184922899004,30,6760177.512462228,151.8453160291749,0,1,3,6.115461113078258,Relaxed
0.2653619776403933,12,6835934.464285039,151.74320413119,0,1,3,2.500978516769705,Relaxed
0.2657928712198997,6,6946221.994724902,151.74320413119,0,1,3,1.2966467560693353,Relaxed
0.1693621225022346,30,7144928.2711585,148.48568954616468,0,1,3,5.3005834549681285,Relaxed
0.27233039631050776,18,7034912.934784622,150.56227947264878,0,1,3,2.7881216154469466,Relaxed
0.028553665904927288,12,7144928.2711585,148.66068747318505,0,1,3,1.8748985925965207,Relaxed
0.2655806978715628,6,7144928.2711585,150.65191668213185,0,1,3,0.8191604139928095,Relaxed
0.26341157481167243,18,7144928.2711585,147.763324272297,0,1,3,2.062082129707538,Relaxed
0.3181864716102076,24,7473285.756613351,148.48905683584903,1,2,2,2.4563821231094725,Relaxed
0.3625517731492847,6,7102816.342831904,141.42842712835352,0,2,2,0.5807585079642316,Relaxed
0.2730808191153503,6,7300684.899377591,144.00347218036097,0,0,0,0.6085336889992876,Relaxed
