ear,blink_rate,smile_ratio,brow_furrow_score,movement_code,tilt_code,emotion,fatigue_score,Predicted_Label
0.26054183229162625,0,5707889.277132134,121.01652779682617,1,0,1,0.10459362578128031,Relaxed
0.27801337081468097,24,5903388.857258176,125.14391715141412,0,0,1,4.89148997188899,Relaxed
0.30226521081759894,12,6103277.807866851,123.1990259701756,0,0,1,2.473301091886801,Relaxed
0.2726167478499186,6,56.88528176049396,122.57650672131263,0,2,1,1.2955374391125614,Relaxed
0.2549709695994624,6,59.13484641942588,122.6906679417795,0,2,0,1.3087717728004034,Relaxed
0.23724745036530598,6,59.13484641942588,121.59358535712317,0,2,1,1.2391842972751224,Relaxed
0.23639760379372618,54,5522680.50859363,119.94165248152953,0,2,1,8.824863063758462,Relaxed
0.22614734467560224,138,5445181.356024792,120.03332870498926,0,2,0,19.733262967080016,Relaxed
0.23596999216278697,60,5246903.848937961,119.23925528113634,0,2,0,7.743965488789789,Relaxed
0.23245007371952645,60,5035871.324805669,118.25819210524064,0,2,0,7.01591310922028,Relaxed
0.24917585511530896,72,6419501.538281613,127.13772060250254,1,2,1,7.66022361733471,Relaxed
0.2463419889250945,66,66.0296357805189,131.24404748406687,0,2,1,6.476203464912026,Relaxed
0.2040191632659189,36,62.289023119358546,129.86916493148019,0,2,1,3.3586140116957313,Relaxed
