ear,blink_rate,smile_ratio,brow_furrow_score,movement_code,tilt_code,emotion,fatigue_score,Predicted_Label
0.26761527317378003,0,3.004161402161838,92.13576938409967,1,0,3,0.09928854511966498,Anxious
0.19527113254108516,24,4726520.919238589,107.29864864013899,1,0,3,4.953546650594187,Relaxed
0.30668217081202176,84,41.04834102013738,102.23991392797629,1,0,2,16.869988371890983,Relaxed
0.24871867590683588,126,5124451.190127582,124.16923934694937,0,2,4,25.313460993069874,Relaxed
0.24023236706654758,54,5315072.906367324,127.39309243440164,0,2,4,10.91982572470009,Relaxed
0.1929691621817976,72,5522680.50859363,125.67418191498204,0,2,0,12.846469278246921,Relaxed
0.22212396718500893,150,5433231.082882449,123.79418403139947,0,2,1,23.181698937418634,Relaxed
0.19576659495361481,150,5333854.1412378345,123.0447073221762,0,2,0,20.58061600847446,Relaxed
0.19949637588060298,138,5246903.848937961,124.03628501370073,0,2,5,17.028206245336733,Relaxed
0.2252629502871446,162,60.40634917866403,126.01983970788092,0,2,0,18.10979314763454,Relaxed
