ear,blink_rate,smile_ratio,brow_furrow_score,movement_code,tilt_code,emotion,fatigue_score,Predicted_Label
0.24737118817952392,0,6300793.600809345,147.0136048126159,0,0,1,0.11447160886535708,Relaxed
0.22563178361116903,102,7702596.964660685,161.0496817755316,1,0,1,20.530776162291627,Relaxed
0.23668250805500796,36,7134423.592694787,159.66527487215245,1,2,2,7.322488118958744,Relaxed
0.22610349402684998,12,4004996.8789001573,100.00499987500625,1,0,2,2.530422379479863,Relaxed
0.2620130551301467,24,8030566.60516554,160.52725625263767,0,1,1,4.903490208652391,Relaxed
0.34844038810764605,6,5500909.015790027,144.22205101855957,1,0,2,1.1725934903786126,Relaxed
0.49455953534905017,18,45.276472925957826,104.78549517943789,0,2,1,2.9357838387620787,Relaxed
0.2268863826368977,42,82.15147607940268,174.73408368146153,0,1,1,6.160529622580544,Relaxed
0.25601180023999814,48,83.09549868718203,172.29045243425418,1,1,1,6.259176684258661,Relaxed
0.26789863401258274,0,63.70198279349186,174.28711943227475,0,2,1,0.09907602449056296,Relaxed
0.24040983641019414,18,27.333242222525925,176.02556632489498,0,0,0,2.019497739777825,Relaxed
