ear,blink_rate,smile_ratio,brow_furrow_score,movement_code,tilt_code,emotion,fatigue_score,Predicted_Label
0.2461455765321724,42,8646964.785403024,175.82377541163197,0,2,0,8.51539081760087,Relaxed
0.2826343356776925,0,9.325177489956495,171.6566340110396,0,2,1,0.08802424824173062,Relaxed
0.20365800652577115,42,15.045276885985198,168.7601848778319,0,2,1,8.547256495105671,Relaxed
0.20529416719469967,36,8814193.099768123,171.29214809792072,0,2,1,7.346029374603975,Relaxed
0.20897099879520004,66,8709190.547921201,169.29559947027565,0,2,1,13.3432717509036,Relaxed
0.20159225833218591,18,8205485.969764374,165.24527224704494,0,2,1,3.7449361879980034,Relaxed
0.2173472293290422,6,8115417.426109392,160.37767924496225,0,2,1,1.1643824632992357,Relaxed
0.19593638251466922,18,8209750.300709517,161.37533888422976,0,2,1,2.850634178508647,Relaxed
0.28169355267577545,30,7787810.988975015,156.28499608087785,1,2,1,4.084369848228944,Relaxed
0.24459899096454035,66,8160882.305241265,154.983870128475,1,2,1,8.027453463103681,Relaxed
0.22344853167834097,24,69.72017485246491,147.50254235097103,0,2,1,2.7476000083686123,Relaxed
0.21946805460667,42,7922752.047110902,157.62296786953354,0,2,1,4.331107139365647,Relaxed
0.18590723615023755,30,7610519.036176178,151.47607071745688,0,2,1,2.926529165656586,Relaxed
