ear,blink_rate,smile_ratio,brow_furrow_score,movement_code,tilt_code,emotion,fatigue_score,Predicted_Label
0.23884661646904928,0,74.24210235205881,144.49913494550754,1,2,1,0.12086503764821305,Relaxed
0.26533750871812833,30,7343704.787094862,144.12841496387864,0,2,1,6.1009968684614035,Relaxed
0.22274490532120417,42,8099999.999999999,147.0,0,0,1,8.532941321009098,Relaxed
0.23819743528680626,72,7300684.899377591,143.0873858870865,0,0,1,14.521351923534896,Relaxed
0.20395036508578462,42,7905694.150420948,146.08559134972896,0,0,1,8.162760491462784,Relaxed
0.21644209570980044,48,8.820422008057971,147.05441169852742,0,0,1,8.040733772040474,Relaxed
0.2305361295647323,36,75.00591631123358,143.01398533010678,0,0,1,5.337119460673795,Relaxed
0.19112528554516628,36,8400595.217006948,142.0563268566381,1,0,1,4.8065405789603135,Relaxed
0.22063012734436566,72,7111258.67902441,144.01388821915754,0,0,1,8.528504207599395,Relaxed
0.22163209914394133,18,2.062499355468951,143.17122615944868,0,2,1,2.045487189200751,Stressed
0.22148423763205988,30,8209750.300709517,161.37533888422976,0,2,1,3.0585889917543003,Relaxed
0.22426630030310796,90,8.336286507193968,122.01639234135715,1,0,0,8.246220192494999,Stressed
0.4753155504517906,42,4019950.2484483556,94.00531899844816,1,2,0,3.5415830129536987,Relaxed
0.25324314254683433,36,6865857.557508748,140.91841611372163,0,1,0,2.9316018786631775,Relaxed
0.17457492280380293,60,21.730602248668,134.09325113517085,1,0,1,4.583005794179621,Relaxed
