ear,blink_rate,smile_ratio,brow_furrow_score,movement_code,tilt_code,emotion,fatigue_score,Predicted_Label
0.239,186,65.192,179.85,1,0,3,3.55,Relaxed
0.307,186,9013878.189,183.02,1,0,3,3.5,Relaxed
0.253,186,28.684,179.74,1,0,3,3.54,Relaxed
0.294,186,90.088,183.0,1,0,3,3.51,Relaxed
0.251,186,22.06,180.71,1,0,3,3.54,Relaxed
0.259,186,65.18,183.85,1,0,3,3.53,Relaxed
0.248,186,29.761,182.43,1,0,3,3.54,Relaxed
0.239,186,29.375,182.43,1,0,3,3.55,Relaxed
0.247,186,92.444,181.73,1,0,3,3.54,Relaxed
0.296,186,62.968,181.0,1,0,3,3.51,Relaxed
0.29,186,8914033.879,184.27,1,0,3,3.51,Relaxed
0.248,186,46.811,180.21,1,0,3,3.54,Relaxed
0.32,186,87.999,179.0,1,0,3,3.49,Relaxed
0.258,186,46.209,178.76,1,0,3,3.53,Relaxed
0.246,186,26.174,181.73,1,0,3,3.54,Relaxed
0.249,186,92.178,182.0,1,0,3,3.54,Relaxed
0.241,186,64.498,182.0,1,0,3,3.54,Relaxed
0.246,186,65.0,182.0,1,0,3,3.54,Relaxed
0.293,186,8600581.376,181.0,1,0,3,3.5,Relaxed
0.245,186,93.621,179.72,1,0,3,3.54,Relaxed
0.32,186,8702298.547,180.0,1,0,3,3.48,Relaxed
0.246,186,47.901,178.76,1,0,3,3.54,Relaxed
0.319,186,8700574.694,180.0,1,0,3,3.48,Relaxed
0.276,186,9102197.537,182.22,1,0,3,3.52,Relaxed
0.258,186,67.055,181.42,1,0,3,3.53,Relaxed
0.306,186,8900000.0,179.0,1,0,3,3.49,Relaxed
0.252,186,66.887,179.23,1,0,3,3.53,Relaxed
0.285,186,9002221.948,181.0,1,0,3,3.51,Relaxed
0.265,186,91.087,183.27,1,0,3,3.52,Relaxed
0.245,186,42.202,181.69,1,0,3,3.54,Relaxed
0.299,186,89.089,182.0,1,0,3,3.5,Relaxed
0.253,186,93.621,179.23,1,0,3,3.53,Relaxed
0.24,186,30.679,182.17,1,0,3,3.54,Relaxed
0.234,186,9556673.061,182.17,1,0,3,3.54,Relaxed
0.238,186,30.295,181.91,1,0,3,3.54,Relaxed
0.215,186,67.575,181.91,1,0,3,3.56,Relaxed
0.219,186,95.125,181.91,1,0,3,3.55,Relaxed
0.228,186,27.109,180.45,1,0,3,3.55,Relaxed
0.218,186,31.453,180.21,1,0,3,3.56,Relaxed
0.268,192,63.643,183.02,1,0,3,3.63,Relaxed
0.232,192,97.292,179.08,1,0,3,3.65,Relaxed
0.224,192,24.597,179.97,1,0,3,3.66,Relaxed
0.269,192,9208691.547,183.02,1,0,3,3.63,Relaxed
0.278,192,9104943.712,182.22,1,0,3,3.62,Relaxed
0.222,192,44.822,179.29,1,0,3,3.66,Relaxed
0.281,192,88.05,184.07,1,0,3,3.62,Relaxed
0.238,192,31.694,179.08,1,0,2,3.65,Relaxed
0.211,192,16.035,181.69,1,0,2,3.67,Relaxed
0.219,192,12.417,180.71,1,0,2,3.66,Stressed
0.22,192,7.181,179.51,1,0,2,3.66,Anxious
0.223,192,6.798,179.51,1,0,2,3.66,Anxious
0.267,198,8809086.218,182.07,1,0,3,3.73,Relaxed
0.279,198,9108786.966,182.27,1,0,3,3.72,Relaxed
0.212,198,25.257,181.03,1,0,3,3.77,Relaxed
0.223,198,20.272,181.46,1,0,3,3.76,Relaxed
0.205,198,10.444,181.03,1,0,3,3.78,Anxious
0.267,204,8908984.229,182.07,1,0,3,3.84,Relaxed
0.219,204,51.386,178.66,1,0,2,3.88,Relaxed
0.279,204,88.09,182.04,1,0,3,3.83,Relaxed
0.262,204,8905054.744,181.33,1,0,3,3.84,Relaxed
0.209,204,103.941,181.8,1,0,2,3.88,Relaxed
0.209,204,34.06,180.06,1,0,2,3.88,Relaxed
0.214,204,12.821,180.06,1,0,2,3.88,Stressed
0.21,204,7.463,181.25,1,0,2,3.88,Anxious
0.213,204,7.319,182.22,1,0,2,3.88,Anxious
0.262,210,8908984.229,180.1,1,0,3,3.95,Relaxed
0.211,210,20.0,178.87,1,0,2,3.99,Relaxed
0.206,210,32.622,181.25,1,0,3,3.99,Relaxed
0.272,210,9008884.504,179.1,1,0,3,3.94,Relaxed
0.204,210,10001999.8,178.87,1,0,3,3.99,Relaxed
0.19,210,11.295,181.25,1,0,3,4.0,Stressed
0.177,210,13.09,180.06,1,0,3,4.01,Stressed
0.271,216,9004998.612,182.13,1,0,3,4.05,Relaxed
0.19,216,50.403,178.66,1,0,3,4.11,Relaxed
0.177,216,100.224,178.87,1,0,3,4.12,Relaxed
0.179,216,10.424,181.03,1,0,3,4.12,Anxious
0.179,216,10.424,181.03,1,0,3,4.12,Anxious
0.268,222,89.139,181.1,1,0,3,4.16,Relaxed
0.19,222,24.926,179.25,1,0,3,4.22,Relaxed
0.238,222,88.141,183.1,1,0,3,4.18,Relaxed
0.188,222,24.734,178.47,1,0,3,4.22,Relaxed
0.252,222,8914033.879,183.1,1,0,3,4.17,Relaxed
0.183,222,33.541,180.43,1,0,3,4.22,Relaxed
0.246,222,88.141,182.1,1,0,3,4.18,Relaxed
0.167,222,71.028,179.25,1,0,3,4.23,Relaxed
0.249,222,62.325,184.1,1,0,3,4.17,Relaxed
0.167,222,100.448,179.25,1,0,3,4.23,Relaxed
0.247,222,8827797.007,183.1,1,0,3,4.17,Relaxed
0.184,222,70.455,181.22,1,0,3,4.22,Relaxed
0.179,222,14.143,181.8,1,0,3,4.22,Stressed
0.25,222,8914033.879,183.1,1,0,3,4.17,Relaxed
0.19,222,25.402,179.25,1,0,3,4.21,Relaxed
0.171,222,32.499,180.43,1,0,3,4.23,Relaxed
0.168,222,8.577,181.41,1,0,3,4.23,Anxious
0.257,228,86.092,182.1,1,0,3,4.27,Relaxed
0.251,228,89.089,182.22,1,0,3,4.28,Relaxed
0.185,228,10044899.203,181.03,1,0,3,4.33,Relaxed
0.25,228,8609297.3,184.13,1,0,3,4.28,Relaxed
0.252,228,64.381,182.33,1,0,3,4.27,Relaxed
0.18,228,99.463,180.05,1,0,3,4.33,Relaxed
0.246,228,27.857,184.13,1,0,3,4.28,Relaxed
0.255,228,91.087,181.33,1,0,3,4.27,Relaxed
0.181,228,31.765,180.05,1,0,3,4.33,Relaxed
0.245,228,43.603,184.13,1,0,3,4.28,Relaxed
0.189,228,25.112,181.22,1,0,3,4.32,Relaxed
0.184,228,20.632,181.6,1,0,3,4.32,Relaxed
0.178,228,14.728,182.58,1,0,3,4.33,Stressed
0.251,234,87.206,183.1,1,0,3,4.38,Relaxed
0.177,234,44.12,180.05,1,0,3,4.44,Relaxed
0.251,234,88.141,184.17,1,0,3,4.38,Relaxed
0.18,234,14.509,180.68,1,0,3,4.43,Stressed
0.248,234,8720665.112,185.17,1,0,3,4.38,Relaxed
0.188,234,12.847,180.85,1,0,3,4.43,Stressed
0.252,234,89.139,184.17,1,0,3,4.38,Relaxed
0.183,234,49.155,181.03,1,0,3,4.43,Relaxed
0.182,234,33.993,181.41,1,0,3,4.43,Relaxed
0.154,234,12.486,182.2,1,0,3,4.45,Stressed
0.176,234,11.392,182.39,1,0,3,4.43,Anxious
0.249,240,87.143,181.18,1,0,3,4.49,Relaxed
0.179,240,19.28,180.05,1,0,3,4.54,Relaxed
0.255,240,89.139,183.17,1,0,3,4.48,Relaxed
0.172,240,23.844,180.05,1,0,3,4.54,Relaxed
0.249,240,39.865,185.13,1,0,3,4.49,Relaxed
0.182,240,16.514,182.2,1,0,3,4.54,Stressed
0.243,240,8620904.825,184.13,1,0,3,4.49,Relaxed
0.189,240,16.649,181.22,1,0,3,4.53,Stressed
0.187,240,31.629,182.39,1,0,3,4.53,Relaxed
0.254,240,88.203,183.17,1,0,3,4.48,Relaxed
0.174,240,44.56,180.05,1,0,3,4.54,Relaxed
0.181,240,14.561,180.43,1,0,3,4.53,Stressed
0.187,240,20.554,182.39,1,0,3,4.53,Relaxed
0.242,246,87.143,183.13,1,0,3,4.6,Relaxed
0.172,246,48.088,180.85,1,0,3,4.65,Relaxed
0.246,246,40.289,184.13,1,0,3,4.59,Relaxed
0.167,246,47.594,180.85,1,0,3,4.65,Relaxed
0.256,246,88.09,184.17,1,0,3,4.59,Relaxed
0.188,246,30.777,180.85,1,0,3,4.64,Relaxed
0.179,246,24.496,181.22,1,0,3,4.64,Relaxed
0.243,246,8709190.548,183.13,1,0,3,4.59,Relaxed
0.193,246,43.16,182.02,1,0,2,4.63,Relaxed
0.251,246,8914033.879,185.17,1,0,3,4.59,Relaxed
0.173,246,96.508,181.66,1,0,2,4.64,Relaxed
0.245,246,88.141,183.17,1,0,3,4.59,Relaxed
0.172,246,96.689,181.84,1,0,2,4.64,Relaxed
0.252,246,44.601,183.17,1,0,3,4.58,Relaxed
0.26,246,63.737,182.27,1,0,3,4.58,Relaxed
0.185,246,31.509,180.51,1,0,2,4.63,Relaxed
0.252,246,30.03,184.1,1,0,3,4.58,Relaxed
0.182,246,43.083,180.68,1,0,2,4.63,Relaxed
0.252,246,22.092,184.17,1,0,3,4.58,Relaxed
0.251,246,89.089,183.27,1,0,3,4.58,Relaxed
0.173,246,43.6,181.33,1,0,2,4.64,Relaxed
0.187,246,16.604,181.03,1,0,3,4.63,Stressed
0.188,246,31.257,182.02,1,0,3,4.63,Relaxed
0.258,252,88.141,181.18,1,0,3,4.68,Relaxed
0.189,252,69.516,178.89,1,0,2,4.73,Relaxed
0.165,252,9.288,181.66,1,0,2,4.75,Anxious
0.24,252,88.141,181.18,1,0,3,4.69,Relaxed
0.184,252,16.324,179.52,1,0,2,4.73,Stressed
0.243,252,8814193.1,183.17,1,0,3,4.69,Relaxed
0.181,252,23.566,178.37,1,0,2,4.74,Relaxed
0.174,252,14.345,182.48,1,0,3,4.74,Stressed
0.255,252,89.274,182.22,1,0,3,4.68,Relaxed
0.25,252,8908984.229,180.28,1,0,3,4.68,Relaxed
0.185,252,48.013,179.2,1,0,3,4.73,Relaxed
0.247,252,8820430.828,181.22,1,0,3,4.68,Relaxed
0.184,252,30.679,178.06,1,0,2,4.73,Relaxed
0.243,252,8720665.112,181.22,1,0,3,4.68,Relaxed
0.253,252,89.089,184.27,1,0,3,4.68,Relaxed
0.24,252,9004998.612,183.27,1,0,3,4.69,Relaxed
0.176,252,9.837,178.62,1,0,3,4.73,Anxious
0.18,252,12.156,179.61,1,0,3,4.73,Stressed
0.249,252,44.545,181.22,1,0,3,4.68,Relaxed
0.258,252,92.086,182.27,1,0,3,4.67,Relaxed
0.195,252,9.0,179.23,1,0,2,4.72,Anxious
0.202,252,4.665,180.01,1,0,2,4.71,Anxious
0.266,252,89.139,180.28,1,0,3,4.66,Relaxed
0.271,252,46.043,182.33,1,0,3,4.66,Relaxed
0.208,252,5.843,179.12,1,0,2,4.7,Anxious
0.252,252,90.138,182.33,1,0,3,4.67,Relaxed
0.263,252,9108786.966,182.27,1,0,3,4.66,Relaxed
0.217,252,6.258,178.02,1,0,2,4.69,Anxious
0.271,252,9027181.177,182.33,1,0,3,4.65,Relaxed
0.255,252,89.089,182.27,1,0,3,4.67,Relaxed
0.217,252,6.227,176.82,1,0,2,4.69,Anxious
0.27,252,89.201,183.33,1,0,3,4.65,Relaxed
0.266,252,89.089,182.27,1,0,3,4.65,Relaxed
0.213,252,5.807,177.81,1,0,2,4.69,Anxious
0.207,252,5.982,178.81,1,0,2,4.7,Anxious
0.267,252,88.09,183.39,1,0,3,4.65,Relaxed
0.228,252,5.599,176.82,1,0,2,4.68,Anxious
0.226,252,5.697,176.34,1,0,2,4.68,Anxious
0.217,252,6.086,177.34,1,0,3,4.69,Anxious
0.219,252,6.818,177.28,1,0,3,4.69,Anxious
0.223,252,6.112,176.1,1,0,2,4.68,Anxious
0.22,252,7.926,176.07,1,0,2,4.68,Anxious
0.223,252,7.825,176.05,1,0,2,4.68,Anxious
0.206,252,7.196,177.03,1,0,2,4.69,Anxious
0.212,252,6.719,176.03,1,0,2,4.69,Anxious
0.22,252,6.785,177.03,1,0,2,4.68,Anxious
0.224,252,7.286,175.0,1,0,2,4.68,Anxious
0.22,252,7.693,175.01,1,0,2,4.68,Anxious
0.218,252,7.77,174.0,1,0,2,4.68,Anxious
0.225,252,7.692,173.01,1,0,2,4.67,Anxious
0.219,252,7.77,175.0,1,0,2,4.68,Anxious
0.214,252,8.965,174.0,1,0,2,4.68,Anxious
0.237,258,9502105.03,176.05,1,0,3,4.77,Relaxed
0.227,258,95.02,175.1,1,0,2,4.78,Relaxed
0.217,258,9502105.03,176.05,1,0,2,4.78,Relaxed
0.226,258,9400531.9,176.1,1,0,2,4.77,Relaxed
0.236,264,9502105.03,176.1,1,0,2,4.87,Relaxed
0.278,264,98.019,177.03,1,0,3,4.84,Relaxed
0.271,264,32.694,175.05,1,0,3,4.85,Relaxed
0.207,264,95.02,177.07,1,0,3,4.89,Relaxed
0.218,264,9500526.301,176.1,1,0,3,4.88,Relaxed
0.228,264,94.02,176.1,1,0,3,4.88,Relaxed
0.215,264,9602083.107,177.03,1,0,2,4.88,Relaxed
0.211,264,9500526.301,175.07,1,0,3,4.89,Relaxed
0.215,264,9702061.637,177.07,1,0,3,4.88,Relaxed
0.208,264,9502105.03,176.03,1,0,3,4.89,Relaxed
0.231,270,94.004,176.1,1,0,3,4.98,Relaxed
0.211,270,9502105.03,176.05,1,0,2,4.99,Relaxed
0.264,270,33.0,176.01,1,0,3,4.95,Relaxed
0.252,270,30.681,176.05,1,0,3,4.96,Relaxed
0.244,270,48.502,176.03,1,0,2,4.97,Relaxed
0.219,270,94.047,176.05,1,0,2,4.98,Relaxed
0.22,270,9402127.419,177.07,1,0,3,4.98,Relaxed
0.263,270,67.175,176.03,1,0,3,4.95,Relaxed
0.215,270,94.004,177.07,1,0,3,4.98,Relaxed
0.228,270,9400531.9,176.07,1,0,2,4.97,Relaxed
0.218,270,94.004,176.1,1,0,3,4.98,Relaxed
0.23,276,9200000.0,176.1,1,0,3,5.08,Relaxed
0.228,276,9400531.9,177.1,1,0,2,5.08,Relaxed
0.228,276,9400531.9,175.1,1,0,2,5.08,Relaxed
0.213,276,9502105.03,176.07,1,0,3,5.09,Relaxed
0.219,276,97.045,176.07,1,0,3,5.08,Relaxed
0.243,282,66.483,176.1,1,0,3,5.17,Relaxed
0.248,282,9300000.0,178.1,1,0,3,5.17,Relaxed
0.242,282,9300537.619,176.1,1,0,3,5.17,Relaxed
0.202,282,67.19,175.05,1,0,2,5.2,Relaxed
0.227,282,9402127.419,177.1,1,0,3,5.18,Relaxed
0.276,282,98.004,175.03,1,0,3,5.14,Relaxed
0.216,282,9400531.9,177.07,1,0,2,5.19,Relaxed
0.235,282,47.0,176.14,1,0,3,5.17,Relaxed
0.207,282,9102197.537,175.05,1,0,3,5.19,Relaxed
0.227,282,91.999,175.07,1,0,3,5.18,Relaxed
0.219,282,9600520.819,177.07,1,0,3,5.18,Relaxed
0.226,282,9300537.619,175.05,1,0,3,5.18,Relaxed
0.23,288,9402127.419,176.14,1,0,3,5.28,Relaxed
0.227,288,94.084,176.18,1,0,3,5.28,Relaxed
0.24,288,93.021,176.14,1,0,3,5.27,Relaxed
0.233,288,93.047,176.14,1,0,3,5.27,Relaxed
0.243,288,9402127.419,174.18,1,0,3,5.27,Relaxed
0.24,288,9504735.662,175.18,1,0,3,5.27,Relaxed
0.238,288,9302150.289,177.23,1,0,3,5.27,Relaxed
0.232,288,47.024,176.23,1,0,3,5.27,Relaxed
0.235,288,92.021,176.23,1,0,3,5.27,Relaxed
0.221,288,9.305,177.28,1,0,3,5.28,Anxious
0.216,288,5.383,178.28,1,0,2,5.28,Anxious
0.216,288,5.699,178.34,1,0,2,5.28,Anxious
0.22,288,5.64,178.4,1,0,2,5.28,Anxious
0.213,288,3.96,177.28,1,0,3,5.28,Anxious
0.211,288,4.13,177.28,1,0,3,5.28,Anxious
0.21,288,3.297,178.34,1,0,3,5.28,Anxious
0.198,288,3.512,178.4,1,0,3,5.29,Anxious
0.208,288,2.814,179.4,1,0,2,5.28,Anxious
0.212,288,2.892,179.34,1,0,2,5.28,Anxious
0.222,288,2.813,179.4,1,0,2,5.27,Anxious
0.21,288,2.783,179.34,1,0,2,5.28,Anxious
0.224,288,2.734,180.34,1,0,2,5.26,Anxious
0.226,288,2.742,180.34,1,0,2,5.26,Anxious
0.211,288,2.641,181.33,1,0,1,5.27,Anxious
0.222,288,2.824,181.33,1,0,1,5.26,Anxious
0.225,288,2.614,181.33,1,0,1,5.26,Anxious
0.225,288,2.733,181.33,1,0,1,5.26,Anxious
0.227,288,2.65,182.27,1,0,1,5.26,Anxious
0.209,288,2.934,182.33,1,0,3,5.27,Anxious
0.207,288,2.934,182.33,1,0,3,5.27,Anxious
0.24,288,69.892,156.22,1,0,3,5.22,Relaxed
0.237,288,7971198.153,158.48,1,0,3,5.22,Relaxed
0.23,288,7779460.136,156.26,1,0,3,5.22,Relaxed
0.293,288,7690253.572,156.73,1,0,3,5.17,Relaxed
0.236,288,7843468.62,154.38,1,0,3,5.22,Relaxed
0.241,288,7937883.849,155.93,1,0,3,5.21,Relaxed
0.245,288,80.653,154.65,1,0,3,5.21,Relaxed
0.229,288,8032434.251,156.54,1,0,3,5.22,Relaxed
0.237,288,7937883.849,155.6,1,0,3,5.21,Relaxed
0.23,288,7937883.849,155.6,1,0,3,5.22,Relaxed
0.23,288,7843468.62,154.65,1,0,3,5.22,Relaxed
0.233,288,7684399.781,154.65,1,0,3,5.22,Relaxed
0.245,288,79.711,154.04,1,0,3,5.21,Relaxed
0.259,288,7749193.506,154.04,1,0,3,5.2,Relaxed
0.255,288,7937883.849,154.98,1,0,3,5.2,Relaxed
0.247,288,7937883.849,155.93,1,0,3,5.2,Relaxed
0.248,288,7905694.15,154.98,1,0,3,5.2,Relaxed
0.261,288,7810889.834,153.71,1,0,3,5.19,Relaxed
0.24,288,8065358.021,154.98,1,0,3,5.21,Relaxed
0.249,288,79.378,153.71,1,0,3,5.19,Relaxed
0.249,288,77.794,154.98,1,0,3,5.19,Relaxed
0.265,288,8032434.251,154.98,1,0,3,5.18,Relaxed
0.235,288,7843468.62,155.6,1,0,3,5.2,Relaxed
0.266,288,8032434.251,154.98,1,0,3,5.0,Relaxed
0.266,288,79.056,155.93,1,0,3,5.0,Relaxed
0.267,288,8127115.109,155.93,1,0,3,5.0,Relaxed
0.262,288,80.005,155.93,1,0,3,5.0,Relaxed
0.219,288,8032434.251,155.6,1,0,3,5.03,Relaxed
0.266,288,7716216.69,154.98,1,0,3,5.0,Relaxed
0.26,288,7779460.136,155.93,1,0,3,5.0,Relaxed
0.275,288,7937883.849,154.98,1,0,3,4.99,Relaxed
0.275,288,7937883.849,154.98,1,0,3,4.99,Relaxed
0.274,288,80.653,155.93,1,0,3,4.99,Relaxed
0.271,288,7971198.153,155.93,1,0,3,4.99,Relaxed
0.262,288,8000624.976,154.65,1,0,3,5.0,Relaxed
0.263,288,79.378,155.6,1,0,3,5.0,Relaxed
0.272,288,79.056,155.93,1,0,3,4.99,Relaxed
0.26,288,7905694.15,154.98,1,0,3,5.0,Relaxed
0.266,288,7969943.538,156.54,1,0,3,5.0,Relaxed
0.262,288,7810889.834,156.87,1,0,3,5.0,Relaxed
0.265,288,79.378,155.93,1,0,3,5.0,Relaxed
0.259,288,7874642.849,156.87,1,0,3,5.0,Relaxed
0.271,288,8032434.251,154.98,1,0,3,4.99,Relaxed
0.271,288,7810889.834,156.87,1,0,3,4.99,Relaxed
0.26,288,7937883.849,155.93,1,0,3,5.0,Relaxed
0.276,288,8316850.365,154.98,1,0,3,4.99,Relaxed
0.268,288,7905694.15,155.93,1,0,3,4.99,Relaxed
0.271,288,8032434.251,154.04,1,0,3,4.99,Relaxed
0.27,288,7810889.834,154.98,1,0,3,4.99,Relaxed
0.245,288,7877182.237,158.15,1,0,3,5.01,Relaxed
0.259,288,8000624.976,156.26,1,0,3,5.0,Relaxed
0.246,288,7937883.849,157.2,1,0,3,5.01,Relaxed
0.264,288,8127115.109,155.32,1,0,3,5.0,Relaxed
0.258,288,7937883.849,156.87,1,0,3,5.0,Relaxed
0.233,288,8159656.856,155.6,1,0,3,5.02,Relaxed
0.275,288,8221921.916,154.65,1,0,3,4.99,Relaxed
0.271,288,8159656.856,154.04,1,0,3,4.99,Relaxed
0.254,288,82.54,154.98,1,0,3,5.0,Relaxed
0.258,288,80.653,157.54,1,0,3,5.0,Relaxed
0.242,288,8254089.895,157.54,1,0,3,5.01,Relaxed
0.256,288,77.161,156.26,1,0,3,5.0,Relaxed
0.263,288,7716216.69,157.54,1,0,3,4.99,Relaxed
0.251,288,8032434.251,158.15,1,0,3,5.0,Relaxed
0.266,288,7716216.69,157.2,1,0,3,4.99,Relaxed
0.248,288,7937883.849,154.65,1,0,3,5.0,Relaxed
0.258,288,7843468.62,158.15,1,0,3,5.0,Relaxed
0.251,288,8032434.251,158.15,1,0,3,5.0,Relaxed
0.264,288,83.486,155.93,1,0,3,4.99,Relaxed
0.253,288,8065358.021,156.87,1,0,3,5.0,Relaxed
0.25,288,7937883.849,155.93,1,0,3,5.0,Relaxed
0.241,288,82.218,156.26,1,0,3,5.01,Relaxed
0.266,288,7810889.834,155.6,1,0,3,4.99,Relaxed
0.269,288,7937883.849,155.6,1,0,3,4.99,Relaxed
0.259,288,7527283.707,156.26,1,0,3,4.99,Relaxed
0.253,288,7905694.15,155.93,1,0,3,5.0,Relaxed
0.266,288,7433034.374,155.93,1,0,3,4.99,Relaxed
0.259,288,7843468.62,157.54,1,0,3,4.99,Relaxed
0.258,288,8316850.365,157.2,1,0,3,4.99,Relaxed
0.262,288,7937883.849,156.26,1,0,3,4.99,Relaxed
0.268,288,8127115.109,155.93,1,0,3,4.99,Relaxed
0.262,288,7905694.15,156.26,1,0,3,4.99,Relaxed
0.252,288,80.956,157.2,1,0,3,5.0,Relaxed
0.247,288,8127115.109,158.15,1,0,3,5.0,Relaxed
0.244,288,8127115.109,158.15,1,0,3,5.0,Relaxed
0.252,288,81.596,157.2,1,0,3,5.0,Relaxed
0.256,288,8032434.251,157.2,1,0,3,4.99,Relaxed
0.254,288,79.378,156.87,1,0,3,4.99,Relaxed
0.248,288,82.54,157.2,1,0,3,5.0,Relaxed
0.259,288,7810889.834,157.2,1,0,3,4.99,Relaxed
0.261,288,79.056,157.81,1,0,3,4.99,Relaxed
0.262,288,7843468.62,156.26,1,0,3,4.99,Relaxed
0.261,288,8032434.251,158.15,1,0,3,4.99,Relaxed
0.264,288,7971198.153,158.15,1,0,3,4.98,Relaxed
0.261,288,7971198.153,157.2,1,0,3,4.99,Relaxed
0.247,288,8221921.916,156.87,1,0,3,5.0,Relaxed
0.242,288,79.056,156.87,1,0,3,5.0,Relaxed
0.256,288,7905694.15,155.93,1,0,3,4.99,Relaxed
0.254,288,8254089.895,156.6,1,0,3,4.99,Relaxed
0.244,288,83.168,158.15,1,0,3,5.0,Relaxed
0.238,288,82.218,155.32,1,0,3,5.0,Relaxed
0.254,288,8000624.976,156.87,1,0,3,4.99,Relaxed
0.249,288,8065358.021,158.15,1,0,3,4.99,Relaxed
0.261,288,8127115.109,158.15,1,0,3,4.98,Relaxed
0.244,288,7971198.153,158.15,1,0,3,5.0,Relaxed
0.258,288,7971198.153,156.26,1,0,3,4.99,Relaxed
0.257,288,80.324,156.87,1,0,3,4.99,Relaxed
0.251,288,80.324,157.2,1,0,3,4.99,Relaxed
0.256,288,8159656.856,157.49,1,0,3,4.99,Relaxed
0.253,288,8032434.251,157.2,1,0,3,4.99,Relaxed
0.249,288,8127115.109,156.87,1,0,3,4.99,Relaxed
0.249,288,8065358.021,156.26,1,0,3,4.99,Relaxed
0.253,288,8254089.895,156.87,1,0,3,4.99,Relaxed
0.269,288,7810889.834,156.87,1,0,3,4.97,Relaxed
0.255,288,7810889.834,154.98,1,0,3,4.98,Relaxed
0.254,288,8159656.856,155.93,1,0,3,4.99,Relaxed
0.268,288,7749193.506,157.81,1,0,3,4.97,Relaxed
0.27,288,7749193.506,156.87,1,0,3,4.97,Relaxed
0.261,288,79.056,156.87,1,0,3,4.98,Relaxed
0.254,288,79.378,155.93,1,0,3,4.98,Relaxed
0.25,288,8254089.895,156.87,1,0,3,4.99,Relaxed
0.254,288,8159656.856,158.15,1,0,3,4.98,Relaxed
0.247,288,8032434.251,157.81,1,0,3,4.99,Relaxed
0.246,288,8127115.109,157.2,1,0,3,4.99,Relaxed
0.252,288,8032434.251,156.87,1,0,3,4.98,Relaxed
0.246,288,8127115.109,158.76,1,0,3,4.99,Relaxed
0.256,288,8159656.856,156.87,1,0,3,4.98,Relaxed
0.263,288,8159656.856,159.09,1,0,3,4.97,Relaxed
0.249,288,80.956,157.81,1,0,3,4.99,Relaxed
0.254,288,8127115.109,157.2,1,0,3,4.98,Relaxed
0.259,288,8127115.109,156.26,1,0,3,4.98,Relaxed
0.24,288,7905694.15,157.2,1,0,3,4.99,Relaxed
0.256,288,79.378,155.93,1,0,3,4.98,Relaxed
0.257,288,7843468.62,158.15,1,0,3,4.98,Relaxed
0.249,288,8159656.856,157.81,1,0,3,4.98,Relaxed
0.25,288,7749193.506,157.2,1,0,3,4.98,Relaxed
0.252,288,8127115.109,156.87,1,0,3,4.98,Relaxed
0.265,288,80.653,157.2,1,0,3,4.97,Relaxed
0.267,288,7716216.69,156.87,1,0,3,4.97,Relaxed
0.249,288,7937883.849,156.26,1,0,3,4.98,Relaxed
0.245,288,8065358.021,157.2,1,0,3,4.98,Relaxed
0.263,288,81.27,155.93,1,0,3,4.97,Relaxed
0.254,288,7905694.15,154.98,1,0,3,4.98,Relaxed
0.257,288,8159656.856,154.98,1,0,3,4.98,Relaxed
0.259,288,8127115.109,155.93,1,0,3,4.97,Relaxed
0.264,288,80.324,156.26,1,0,3,4.97,Relaxed
0.25,288,7843468.62,157.2,1,0,3,4.98,Relaxed
0.249,288,8254089.895,156.26,1,0,3,4.98,Relaxed
0.254,288,7843468.62,157.2,1,0,3,4.98,Relaxed
0.247,288,57.935,157.2,1,0,3,4.98,Relaxed
0.26,288,8254089.895,155.93,1,0,3,4.97,Relaxed
0.246,288,81.596,157.2,1,0,3,4.98,Relaxed
0.245,288,77.491,156.26,1,0,3,4.98,Relaxed
0.257,288,8127115.109,157.2,1,0,3,4.97,Relaxed
0.259,288,8127115.109,157.2,1,0,3,4.97,Relaxed
0.267,288,8221921.916,156.26,1,0,3,4.96,Relaxed
0.253,288,8032434.251,157.2,1,0,3,4.97,Relaxed
0.254,288,80.324,157.2,1,0,3,4.97,Relaxed
0.263,288,8221921.916,155.93,1,0,3,4.97,Relaxed
0.245,288,7905694.15,157.2,1,0,3,4.98,Relaxed
0.259,288,7843468.62,158.15,1,0,3,4.97,Relaxed
0.26,288,8000624.976,157.2,1,0,3,4.97,Relaxed
0.253,288,8221921.916,156.26,1,0,3,4.97,Relaxed
0.261,288,8000624.976,155.93,1,0,3,4.97,Relaxed
0.245,288,7905694.15,155.93,1,0,3,4.98,Relaxed
0.255,288,7937883.849,155.93,1,0,3,4.97,Relaxed
0.241,288,79.056,156.26,1,0,3,4.98,Relaxed
0.254,288,80.324,155.93,1,0,3,4.97,Relaxed
0.259,288,7937883.849,157.2,1,0,3,4.97,Relaxed
0.267,288,80.653,155.93,1,0,3,4.96,Relaxed
0.268,288,7843468.62,156.26,1,0,3,4.96,Relaxed
0.267,288,8254089.895,155.32,1,0,3,4.96,Relaxed
0.235,288,8032434.251,156.54,1,0,3,4.98,Relaxed
0.257,288,77.794,154.98,1,0,3,4.97,Relaxed
0.075,288,7874642.849,155.6,1,0,3,5.1,Relaxed
0.26,288,7971198.153,157.2,1,0,3,4.96,Relaxed
0.076,288,8221921.916,156.87,1,0,3,5.1,Relaxed
